permno,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01
15510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0378250219,,,,,,,,,,,,,,,,,,,,0.0291544907,,,,,,,,,,,
15527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003454244,,
15530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4220095575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15533,,,,,,,,,,,,,,,-0.12387386,,,,,,,,,,-0.06896545,,,,,,0.3529411852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15538,,,,,,,,,,-0.044067834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.04899137 0.04899137],,,,,,,,,,,,
15540,,,,,,,,,,,,,,,,,,,,,,,-0.047792204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105485231,,,,,,,,,,,,,,,
15541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15543,,,,,,,,-0.040540565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.186567158,,,,,,,,,,,,,,,,,,,,,,,,
15580,,,,,,,,,,,,,,,,,,,,,,,0.0107142758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.187152788,,,,,,,,,,,,
15582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143810198,,,,,,,,,-0.022848453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029574834,,,,,,,,,,,,,
15585,,,,-0.00800003,,,,,,,,,,,,0.0669975355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15590,,,,,,0.0247578584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0493523367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15599,,,-0.16167672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15623,,,,,,,,,,,,,,-0.026834436,-0.034898747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032179132,,,,,,,,,,,,,,,,,,,,,,
15631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1989059746,,,,,,,
15638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1470198184,,,,,,,,,,,,,,,,,,,,,
15639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.255172402,-0.388888896,,,,,,,,,
15644,,,,,,,,,,,,,,,,,,,,,,,,,,0.4009339213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15645,,,,,,-0.155172408,,,0.0382857658,,,,,,,,,,,,,,,,,,,,-0.285245925,,,,,-0.29504934,,,,,,,,,,,,,,,,0.4134616256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15646,,,,,,,,,,,,,-0.034345072,,,,,,,,,,,,,,,,,,,,,0.0264550652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.168885648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1163174883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15651,,,,,,,,,,,,,,,,,,,,0.0322580636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2178571969,,,,,,,,,,,,,,,,,,,,,,,,,-0.099999964,,,,,,,,,,,,,,,,,,,
15658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.146428585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.031007724,,,,,,,,
15694,,,,0.0239664484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.077922091,,,,,,,,,,0.4390243292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15721,,,,,,-0.18824704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15729,,,,,,,,,0.0738750473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15775,,,,,,,,,,-0.023246819,,,,,,,,,,,,,,,,,,,,,,-0.210937485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.248968363,,,,,,,,,,-0.024983946,,,,,,,,,,,,,
15779,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.041889507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0215633214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15788,,,,,,,,,,-0.10268373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,,,,,,,,,,,,0.2872341275,,,,,0.015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15802,,,,,,,,,,,,,,,,,,,,,,-0.089071706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15831,,,,,,,0.1090908945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15833,,,,,,,,,,,,,,0.4078549743,,,,0.0457831435,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.075203225,,,,,,,,,,,,-0.296774149,,,,,,-0.007532209,,,,,,,,,,,,,,,,,,,,,
15837,,,,,,-0.067110725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1408451051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.045454547,,
15854,,,,,,,,,,,,,,,,,-0.623565197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2480513453,-0.191403344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15860,,,,,,,,-0.266233742,,-0.0988594,,,,,,,,,,,,,,,,,0.1624365151,,,,,,,,,,,,,,-0.115999982,,,,,-0.107476696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15863,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0886076316,,-0.366412222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15902,,,,,,,,-0.208187014,,0.1428571492,0.3049999475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045871884,,,-0.049645346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.132243663,,,,,,,,,,,,,,,,,,,,,,,,,
15943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8694654107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.125731006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0813397542,,,,,,,,,,,-0.111200914,,,,,,,,,,,,,,,,,
15961,,,,,,,,,,,,,,,,,,,,,,,,,-0.04639177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17187503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15978,,,,,,,,,,,,,,,,,,,,,,,,,,0.1794157773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.119230732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.329504669,,,,,,,,-0.242326334,,,,,,,,,,,,,,,,,,,,,,,,,
16008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.145263627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16012,,,,,,,,,,,,,,0.005725231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.074753202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0277778264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.132197231,,,,,,,,,,,,,,,,,,
16020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.076393254,,,,,,,,,,,,,,,,,,,,,,,
16021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9041470289,,,,,,,0.2816635668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16030,,-0.065155789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16044,,,,,,,,,,0.1402273476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.136976048,,,,,,,,,,,,,,-0.263598353,,,,,,-0.026086932,,,,[-0.12328772 -0.12328772],,
16052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.230769202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16064,,,,,,,,,,0.2523139119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0196078252,,,,,,,-0.127795547,,,,,,,,,,
16067,,,,,,,,,,,,,-0.217179462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3763440549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16083,,,,,,,,,,,-0.001142827,0.2115824819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16086,,,,,,,,,0.0285188984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34627831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16090,,,,,,,,,,,,,-0.071428575,,,,,0.0841784924,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.123376586,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.120567352,,,,,,,,,,
16099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2601557076,
16100,,,,,,,,-0.352803767,,,,,,,,,,,,,,,,,-0.025909619,0.292209059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16108,,,,,,,,,,,,,,,,,,,,,,-0.669453382,,,,,0.190954715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.155038759,,,,,,,,-0.348484874,,,,,,,,,,,,,,,,,,,,,,
16112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0147910556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16119,,,,,,,,,,,,,,,,,,,,,-0.031044504,,,,,,,,,,,,,,,,,,,,,,,0.0022496989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16145,,,,,,,,,,,,,,,,,,0.1273292154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1710037291,,,,,,
16146,,,,,,,,,0.72180444,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.098548561,-0.271186382,,,0.1399999559,,,,,,,,-0.085948199,,-0.06695196,,,,,,,,,-0.209839374,-0.257941514,,,,,,,,,,,,,,,,,,-0.287671268,,,,,-0.032085624
16158,,,,,,,,0.1129706949,,0.3772102296,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032047532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.15793011 -0.15793011],,,,,,,,,,,,,,,,,,,,,,,
16173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233918175,,,,,,,,,,,,,,0.0335617028,,,,,,,,,,,,,,
16178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023076901,,,,,,,,,,,,,,,0.6031746268,,,,,,,,,,,
16179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1714256108,,,,,,0.2770236433,,,,,,,,,,,,,,,,,-0.120500028,,,0.0364337787,,,,,,,,-0.43151316,,,
16181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0652084127,,,,,,,,,,,
16182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000750571,,,,
16183,,,,,,,,,,,,,,-0.00953638,,,,,-0.017857099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0026505,,,,,,,,,,,,,,,,,,,,
16188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.186344296,,,,,,,,,,,,,,,,,,,,
16189,,,,,,,,,,,,,,,,,,,,,,,0.0120377913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1945488304,-0.17781277,,,,,,,,,0.2216525078,,,,,,-0.164798647,,,,,,,,,,,,,,,,,,,,,,,,
16252,,,,,,,,,,,,,,,,,,,-0.016759761,,,,,,,,,,,,,,,,,,,,,0.3745583892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16255,,,,,,,,,,,,,,,,,,0.6435483694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242236018,,,,,,,,,,,,,,,,,,,,-0.13235867,,,,
16263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.128297374,,
16268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1003483981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16287,,,,,,,,,,,,,,,,,,,,,,,,,,0.1430649608,,,0.0642847493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0755987987,,,,,,,,,,,,,,,,,,,,,,,,
16303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.182509512,,,,,,,,,,,,,,,,,,,,,,,,,-0.151199147,,,,,,,,,,,,,,,,,,,,,,,,,,,
16308,,,,,,,,,,,,,,,,,,,,,,,,,-0.054579668,,,,,,,,,,,,,-0.032719158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16309,,,,,,,,,,0.0716956556,-0.254550964,,,,,,,,,,0.0636453256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16310,,,,,,,,,,,,,,,,,,,,,-0.010000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3888888359,0.1289640814,,,,,,,,,,-0.369230747,,,0.267147243,,,,,,,,,,,,,,
16377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.133243889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.657937527,,-0.064516164,,,
16378,,,,,,,,,,,,,,,,,,,,,,,0.0384615846,-0.038986377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16393,,,,,,,,,,,,,,,,,,,,,-0.06574396,,,,,,,,,,,,-0.053658485,,,,,,,,,,,,,,,,,-0.23777777,,-0.060283631,0.1773584038,,,,,,,,,,,,,,,-0.143150553,,,,,,,,,0.0660793409,,,,,,,
16394,,,,,,,,,,,-0.002838888,,,,-0.018097933,,,,,,,-0.045906164,0.036763452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046511587,,,,,,,0.650793612,,,,,,,,,,,,,,,,,,,,,-0.008474569,,,,,,-0.158168986,,,,,,,,
16401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4247492254,,,,,,,,,,,,,,,,,,,,,
16429,,,,,,,,,,,,,0.0577486455,,,,0.063970603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16434,,,,,,,,,,,,,,,,,,,,,,,,-0.077899374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16436,,,,,,,,,,,,,,,,,,,,,,,-0.148383781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0867424458,,,,,,,0.0910498649,,,,,,
16437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1940361261,,,0.1912104934,0.0617977753,,,,,,,,,,,,,,,,,,,,,,,,-0.041677359,,,,,,,,,,,,,,,,,,,,,,,,,,
16442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.119581491,,,,,,,,,,,,,,,,,0.5531292558,0.2970296443,,[0.61325973 0.61325973],,-0.039568309,0.3820224404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007751931,,,,,0.1610486209,,0.187203899,,0.0383631326,,,,,,,,,,0.1626086831,,,,,,,,,,,,,,,,,,,,,,
16458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.556164384,,,,
16471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.791208744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2030910254,,,,,,,,,,,,,,
16473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.289285541,,,,,,,
16497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0954692811,,,,,0.0285714008,,0.0,-0.200836867,,-0.05917161,,,,,,,,,,,,,,,0.059523847,,,,,,,,,,,,,,,,,,,,,,,,
16499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.163801804,,,,0.6435044408,,-0.027405208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049479119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.231590196,,,,,,,,,,0.1547619402,,,,,,,,,,,,,,,,,,,
16529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.232188791,,,,,,,,,,,,,,,,,,
16533,,,,,,,,,,,,,,,,,,,,,,-0.393617034,,,,,,,,,,,,,,,,,,,0.2322580814,,,,,,,,,,,,,,-0.14144145,,,,,,,,,,,,,,,,,-0.194439515,,,,,,,,,,,,
16541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.153731301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16543,,,,,,,,,,,,,,,,,,,,,-0.08726114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003614426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9829059839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.054163303,,,,,,,-0.042287737,,,,,,,,,,,,,
16569,,,,,,,,,,,,,,,,,,,,,,,,-0.002663177,,,,,,,,,,,,,,-0.126480326,,,,,,,,,,,,,,,,,,,,,,,-0.032339361,,,,,,,,,,,,,,,,,,,,,,,
16570,,,,,,,,,,,,,,,,,,,,0.1118980125,,,,,,,0.3932584524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011636352,,,,,,,,-0.017898353,,,,,,,,,,,,,,,,,,,,,,,,,
16592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4282683432,
16593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0874523818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0746887252,0.0308880936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16602,,,,,,,,,,,,,,,,,,,,,,,,,,0.0746733546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
