permno,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01
15961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029350078,,,,,,,,,,,,,,,[0.42148757 0.42148757]
15970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1121951342,,1.1504318714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15976,,,,,,,,,,,,,,,,,,,,,,,0.0602910519,-0.127451003,,,,,,,,,,,0.0848214552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16004,,,,,,,,,,,,,,,,,-0.418439746,0.2195122242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16005,,,,,,,,,,,-0.086758018,0.3524999619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.02542955 -0.02542955],,0.1145834103,,-0.116899632,,,,,,,,,,,,-0.0947368,,,-0.37391302,,,-0.177588612,,,,,,,,,,-0.229994088,2.4680526257,,,,,,
16008,,,,,,,,,,,0.0311435126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.16679245 -0.16679245],,,,,,0.0161490813,,-0.11002785,,,,,,,,,,,,
16049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.00719424 0.00719424],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.158273399,,,,,,,,-0.230769202,,0.6258903146,-0.309428573,,,,0.0636363029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16067,,,,,,,,,,-0.24390243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.208860785,,,,,,,,,,,,,,,,-0.231404975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.173369586,,,,,,,,,,,,,,,
16082,,,,,,,0.0084517598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16086,,,,,,,,,,,,,,-0.206716076,,0.1032745168,,,-0.007170835,,,,,,,,,,,0.2898578644,,,,,,,0.0006349352,,,-0.34627831,,0.4099999666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16090,,,,,,,,,,,,,,,0.6609906554,,,,,,,,,,,,,,,[-0.10844037 -0.10844037],,,0.0413222723,,0.1428571939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16097,,,,,,,,-0.11300303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.152281612,,,,,,,
16100,,,,,,,,,,,,,,,,,,-0.03216378,,,,,,,,0.292209059,,-0.25000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16108,,,,,,,,,,,,,,,,,,,,,,,,,,0.2675158978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16119,,,,,,,,,,,,,,,,,,,,,-0.031044504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16146,,,,,,,,,,0.2467249185,,,,,,,,,-0.154308617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16158,,,,,,,,,,,0.6305277944,,,,,,,,,,,,,,,,,,,,,,0.2125367373,,,,,,,,,,,,,,0.3894601762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.03837162 0.03837162],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0335617028,[-0.72471833 -0.72471833],,0.1853448451,,,,,,,,,,,
16174,,,,,,,,,,,,,,,,,,,,,,,,-0.462444752,,,,-0.007481349,,,0.0829694569,0.0443547964,0.0501930974,,,,,,,,-0.228684708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.156058297,,,,-0.334630311,[-0.2631579 -0.2631579],,,,,,-0.039999995,,,,,,
16179,,,,,,,,,,,,-0.351711065,,,,,,,,,,,,,,,,,,,,,,,,-0.076325223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0167040117,,,,,,
16188,,,,,,,,,0.098328419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16252,,,,,,,,,-0.039682504,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058056295,-0.189247906,,0.3745583892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.223879263,,,,
16255,,,,,,,,,,,,,,,,,,,,-0.808743179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16601561,[0.03044499 0.03044499],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.123618044,,,,,,,,,,,,,,,,
16276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.0890411 0.0890411],,-0.065534934,,,,,,,,,,,,,,,,,,,,,,,,,
16277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0361370668,,,,,,,,,,,,,,,,,,,,,
16278,,,,,,,,,,,,,,,,,,,,,,,0.0901378691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0042605712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0090322187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16393,,,,,,,,,,,,,,,,,,,,,-0.06574396,,,,,,,-0.686805546,1.9046561718,,,,,,,,,,[-0.48571426 -0.48571426],,0.1234796494,,,,,[0.08743414 0.08743414],,,,,,,,,,,,,,,,,,,,,,,-0.280201346,,,,,,,,,,,,,,,
16399,,,,,,,,,,,,,,,,,,,,,,-0.300294906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058139548,,,-0.354838699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16402,,,,,,,,,,,,,,,,,,,,,,,,,,0.0659897849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16429,,,,,,,,,,,,-0.016637089,,,,0.0386965498,,,,,,,-0.034776565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047024928,,,,,0.1522371322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16436,,,,,,,,,,,0.0849254057,0.128391549,,0.0633262619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1784746647,,,,,,,,,,,,,,,,,,,,,,,,
16437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03976582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16442,,,,,,,,,,,,-0.001806182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.2970296443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16448,,,,,,,,,,,,,,,0.0320056751,,,,,,,,,,0.0893560871,,,,,,,,,,,,,,,,-0.20603013,,,0.215384692,,0.0424242765,0.5523256063,,0.3612903059,,,0.0383631326,0.3078817725,,-0.047770731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0574324578,,,,,,,,,,,,,,,,,,
16472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.230769247,,,,,,,,,,,,,,,,,,,,,,,-0.378860414,,,-0.109407306,,,,,,,,,,,,,,,,,,,
16473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.250657797,,,,,,,-0.045303814,0.3194443882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051094867,,,-0.006430862,,,,[-0.23598135 -0.23598135],,,,,[-0.20083687 -0.20083687],,,,,,,,,0.0210210737,,,,0.0879284889,,,,,,0.0295982808,,,,,,,,,,,,,,,,,,,,,,
16529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.220304623,,,,0.4581673741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16532,,,,,,,,,,,,,,,,,,,,-0.260504246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.166666418,,,,,,,,,,,,,
16533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.072727278,,,,,,,,,,,,,,,,,,,,,,,,-0.349834979,,,,,,,,,
16543,,,,,,,,,,,,,,,,,,,,,,-0.09420798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0216215998,,,,,,,0.1838440448,,,,,,,-0.013888876,,,,,,,,,,,,,,,,,,,,,,,,
16591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067571692,,,,,,,,,,,,,,,,,,,,,,0.0756245703,0.0665410832,0.0194231868,,,,,,,,,,,,,,,,,,,,,,,,,,
16594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.351426721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.30417392 -0.30417392],0.4108972251,,,,,,-0.315186292,-0.046443492,,,,
16611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.175597399,0.3460693657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028615914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.304053992,0.0207254309,,,,[0.40989405 0.40989405],0.0726817548,-0.046729036,,,0.0863095894,-0.021917852,,,,[-0.16949153 -0.16949153],-0.069970846,,,0.1190475821,,,,,,,,,,,,,,,,,,,,,,
16660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.28431368 0.28431368],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2589641809,[-0.21202533 -0.21202533],-0.030120501,,,-0.014900687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.216417968,,,,0.0341536254,-0.18748717,-0.300429225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3295879662,,,,,,,,,,,,,,,-0.043786287,,,,,,,,[0.17047244 0.17047244],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16677,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0286821947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0597015098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.080721699,,,,,,,,,,-0.11877393,,,,,,,0.209150359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16690,,,,,,,,,,,,,,,,,,,0.0194017608,,,,,,,,,,,,,[-0.0799305 -0.0799305],,,,,,,,,,,,,,,,,-0.041625377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2046510726,,,0.4097221494,,,-0.085396044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.142857194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16709,,,,,,,,,,,,,,,,,,,[0.2794871 0.2794871],,,,,,0.1694214195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.351092547,,,,,,,,,,,,,,,,,,,,,,-0.060221888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.216560528,,,,,-0.281166255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0059524463,,,,,,,,,,,,,,,,,
16776,,,,,,,,,,,,,,,,,,,,,,,-0.076595671,,0.3095238805,0.5090908408,,,,,,,-0.081929073,-0.343530774,,,,,-0.432187468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026301922,,-0.032414097,,,,,,,,,,-0.040462457,,,,0.438018918
16778,,,,,,,,,,,,,,,,,,,,,-0.214484677,,0.475920707,,,,,,,0.2115385383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16781,,,,,,,,,,,,,,,,,,,,0.4893616736,,,,,,,0.0250895824,,,,-0.132013157,,,,-0.323076904,0.3030302823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062248982,,,,,,,,,,
16788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.081709124,,,-0.212177143
16793,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0060606003,,-0.235294133,,,,,,,,,,,,0.1855669916,,0.0234829541,-0.167512715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16802,,,,,,,,,,,,,,,,,,,,,0.1869436651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.086855963,,,,,,,0.0020403571,,,,,,,,
16818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0396825634,,,,,,,,,-0.261363655,-0.25692302,[-0.08902694 -0.08902694],,,,,,,,,,,,,,,,,
16824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.078787945,,,,,,,,,,,,,,,,
16830,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.090196088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16837,,,,,,,,,,,,,,,,,,,,-0.147935823,,,,,,,,,,,,,,,,,,,,-0.082251109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.081451572,,,,,,,,,,,
16857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.286996722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.102805562,,,,,,
16895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012195401,,,,,,,,,,,,,,,,,,,,,,,
16903,,,,,,,,,,,,,,,,,,,,,,,,,0.2653061152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5070755482,,,,,,,
16904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0140844937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.069212399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16913,,,,,,,,,,,,,,,,,,,,,0.0038481245,,[-0.1851111 -0.1851111],,0.0394117609,,,,,[-0.22753374 -0.22753374],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.197183117,,,,,,,,,,,,,,,,,,,,,,,,,[-0.03743319 -0.03743319],,,,,,,,,,,,,,,,,,,,,,,,,,,
16920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.195184901,,,,,,,,,,,,,,,,,,,,
16921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2448979467,,,,,,,,,,,,,,,,,,0.3975155056,
16922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0412233956,-0.058748409,,,[-0.01926162 -0.01926162],,-0.022684289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0297357328,,,,,,,,,,,,,,,,
16924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1320973784,[-0.13715456 -0.13715456],,,,,,,,,,,,,,,,,,,,,,,
16927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.495188951,,,-0.188940123,,,,,,,-0.160000026,,,
16974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.113513499,0.2506097257,,,-0.193939358,,,,-0.041916128,,,,,,
16999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.357351542,,,,
17017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.079069801,,,[-0.02542371 -0.02542371],,0.258168906,,0.0043668081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.51142132 -0.51142132],0.6727273464,,,[-0.21518989 -0.21518989],0.0887096897,,,0.0800000206,,,,,,,,,,,,,-0.129444629,,,,,,,,-0.057399139,,,,,,,,,,,,,,,,
17044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.757201672,,,0.1020212993,,,,,,,,,,,,,,,,
17073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.158697814,0.1124545708,,,,,,,,,,,,,,,,,,,,,,,,,,,
17091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.206827611,,-0.429854095,,0.4859265685
17103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221056163,0.1308126301,,0.0108754979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.115384616,,,,,-0.485393256,,-0.271844625,,,-0.062015448,,,,,,,,,,,,,,,,,,,
17107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4874518216,,,,,,,,,,,
17121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.05638469 0.05638469],,-0.054347809,,,,,,,,,,,,
17122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0461538769,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1441605836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1114130616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.37382549,,,,,,,,,,,,,,,,,,,,,,,,[-0.12849796 -0.12849796],,-0.256944448,,,,,,,,,,,,,,
17234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2286773026,0.4688129723,,0.0242718607,0.2259084284,,0.1315790117,,,0.1613577157,0.3340827525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1127451062,,,,0.3603069484,,,,,,,,,,,,,
17251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046153862,-0.263440877,,,1.0560747385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.351247579,,,,,,,,,,0.1076732576,,,,,,,,-0.056944426,,,,,,,,,,,,,,,,,,,,,,,,
17262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014440534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002840906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.091525413,,,,,,,,,,0.2531645298,,,,,,,,[-0.18235298 -0.18235298],-0.035971191,,-0.009708729,,,,,-0.029999942,,,,,,,,,,,,,,,,,,,
17269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0452418067,,,,,,,,,,,,0.2645739615,
17272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.073825516,[0.00724637 0.00724637],,0.4854369164,,-0.009216581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.314999998,-0.036496315,,
17273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.251219332,,-0.139130443,-0.191919163,-0.308333367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2873052359,,,,,,,,,,,,
17325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.199346378,,,,,,,,,,,,,,,,,,,-0.014705868,,,,,,
